Gene,Leg_MF1,Leg_MF2,Leg_MF3,Leg_VF1,Leg_VF2,Leg_VF3,Name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
XM_038047277.1,1142.956168,6255.737398,5843.36353,17471.36443,9743.82239,11871.83597,nan,8591.031609,1.523496225,0.598183987,2.546868953,0.010869424,0.064168602
XM_038047278.1,1142.956168,6255.737398,5843.36353,17471.36443,9743.82239,11871.83597,nan,8591.031609,1.523496225,0.598183987,2.546868953,0.010869424,0.064168602
XM_038047279.1,374.1892178,1534.98709,1680.272725,3606.577066,2054.730325,2520.491638,nan,1934.444423,1.152815268,0.554391183,2.079425692,0.037578241,0.117906806
XM_038047280.1,1142.956168,6255.737398,5843.36353,17471.36443,9743.82239,11871.83597,nan,8591.031609,1.523496225,0.598183987,2.546868953,0.010869424,0.064168602
XM_038047281.1,1142.956168,6255.737398,5843.36353,17471.36443,9743.82239,11871.83597,nan,8591.031609,1.523496225,0.598183987,2.546868953,0.010869424,0.064168602
XM_038047282.1,45.57432781,174.4659129,160.3279096,443.5417758,189.3811115,232.5176788,nan,204.6194327,1.152134112,0.582768945,1.976999842,0.048041648,0.136294792
XM_038047283.1,2952.736712,2160.091415,1861.434205,2361.075918,2352.485599,2214.601714,nan,2280.039074,-0.020492116,0.213450566,-0.096004035,0.923517368,0.949358841
XM_038047284.1,8.395270912,3.129433416,12.68130358,20.90769313,0,5.167059529,nan,8.174070883,0.091411761,1.420104082,0.064369761,0.948675807,NA
XM_038047285.1,0,0,0,0,0,0,IR43,0,NA,NA,NA,NA,NA
XM_038047286.1,510.9122012,1739.964979,1855.99936,1765.206663,1373.834075,1321.733828,nan,1414.417396,0.086210928,0.491699628,0.175332505,0.860818372,0.907654563
XM_038047287.1,458.1419269,475.6738792,335.1487376,312.1219904,435.6860253,458.8348862,nan,407.0091881,-0.087286505,0.266471447,-0.327564193,0.743241199,0.820487199
XM_038047288.1,0,0,0,0,0,0,IR73,0,NA,NA,NA,NA,NA
XM_038047289.1,5.99662208,206.5426054,253.6260717,442.0483691,236.4527172,263.520036,nan,232.0170516,0.97012211,0.953739857,1.017176858,0.309069303,0.448096844
XM_038047290.1,557.6858534,368.4907847,327.9022784,237.4516577,331.6906172,336.8922813,nan,354.3484493,-0.477326849,0.295647388,-1.614514007,0.106415981,0.219211545
XM_038047291.1,557.6858534,368.4907847,327.9022784,237.4516577,331.6906172,336.8922813,nan,354.3484493,-0.477326849,0.295647388,-1.614514007,0.106415981,0.219211545
XM_038047292.1,815.5406028,772.1876954,605.0793424,634.6978273,636.0140218,536.3407791,nan,657.3177048,-0.294089338,0.198552624,-1.481165709,0.138562422,0.260407934
