Gene,Ant_VF1,Ant_VF2,Ant_VF3,Ant_Vm1,Ant_Vm2,Ant_Vm3,Name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
XM_038054534.1,1381.876562,1436.251675,1183.38428,2667.590054,1185.786715,1372.564314,nan,1523.980611,0.398159467,0.328743955,1.21115373,0.225836492,0.556743933
XM_038054535.1,1381.876562,1436.251675,1183.38428,2667.590054,1185.786715,1372.564314,nan,1523.980611,0.398159467,0.328743955,1.21115373,0.225836492,0.556743933
XM_038054536.1,1348.453359,1390.123884,1125.006627,2449.827601,1170.708591,1351.784456,nan,1459.29135,0.377118167,0.31422745,1.200143931,0.230083446,0.562657768
XM_038054537.1,571.6520225,613.2899487,544.1984563,778.9195448,525.580306,686.8289956,nan,614.6798444,0.218169035,0.273127544,0.798780788,0.424417532,0.727767336
XM_038054538.1,571.6520225,613.2899487,544.1984563,778.9195448,525.580306,686.8289956,nan,614.6798444,0.218169035,0.273127544,0.798780788,0.424417532,0.727767336
XM_038054539.1,67.99893009,94.3522998,54.41984563,54.44061335,79.69865296,114.8360582,nan,76.8788582,0.220686845,0.643466684,0.342965456,0.731624448,0.905955
XM_038054540.1,67.99893009,94.3522998,54.41984563,54.44061335,79.69865296,114.8360582,nan,76.8788582,0.220686845,0.643466684,0.342965456,0.731624448,0.905955
XM_038054541.1,67.99893009,94.3522998,54.41984563,54.44061335,79.69865296,114.8360582,nan,76.8788582,0.220686845,0.643466684,0.342965456,0.731624448,0.905955
XM_038054542.1,1234.35346,1091.341601,1143.80621,927.5842966,1010.234277,1040.086584,nan,1064.282389,-0.205749868,0.200931776,-1.023978745,0.305845314,0.633496184
XM_038054543.1,11346.60113,13017.4723,11880.34703,3431.852511,5126.562001,7777.135331,nan,8671.525581,-1.133683911,0.283193492,-4.003213151,6.24879549486348e-05,0.001462742
XM_038054544.1,917.4092941,805.139625,810.3609741,577.9080494,838.9898737,742.6065096,nan,774.5732146,-0.21469654,0.256584613,-0.836747524,0.4027345,0.71445914
XM_038054545.1,917.4092941,805.139625,810.3609741,577.9080494,838.9898737,742.6065096,nan,774.5732146,-0.21469654,0.256584613,-0.836747524,0.4027345,0.71445914
XM_038054546.1,1402.621999,945.6197158,1059.702812,854.2988556,1143.783371,1503.805524,nan,1141.746407,0.054752422,0.297472502,0.184058768,0.853967352,0.958290971
XM_038054547.1,1402.621999,945.6197158,1059.702812,854.2988556,1143.783371,1503.805524,nan,1141.746407,0.054752422,0.297472502,0.184058768,0.853967352,0.958290971
XM_038054548.1,319.2492142,184.5111641,280.0148421,402.0229909,451.2666971,17.49882791,nan,272.7446226,0.160635364,0.834512613,0.192490038,0.847358371,0.956604723
XM_038054549.1,159.048345,167.7374219,176.1224095,309.8927221,88.31472354,26.24824187,nan,152.7952798,-0.237130336,0.795841968,-0.297961587,0.765732482,0.921085275
XM_038054550.1,501.3480439,511.5991367,448.2216377,311.9865919,427.572503,486.6861514,nan,443.8482004,-0.236789436,0.310246926,-0.76322895,0.445326866,0.743103886
XM_038054551.1,11346.60113,13017.4723,11880.34703,3431.852511,5126.562001,7777.135331,nan,8671.525581,-1.133683911,0.283193492,-4.003213151,6.24879549486348e-05,0.001462742
XM_038054552.1,21.89796054,85.96542871,62.33545954,125.6321846,29.07923824,161.8641582,nan,80.63056582,0.913543737,0.858237405,1.064441764,0.287128623,0.618354093
XM_038054553.1,570.4994982,614.3383076,640.175275,542.3122637,560.0445883,391.5362746,nan,547.5191964,-0.274882339,0.277804475,-0.989481322,0.322427704,0.65049912
XM_038054554.1,3693.840186,3002.499851,3179.108437,3969.977035,3633.827771,3948.173048,nan,3539.551611,0.240618292,0.169570822,1.418984048,0.155903667,0.458522391
XM_038054555.1,1150.21919,1363.914912,1182.394828,1199.787363,1093.163956,854.1615375,nan,1129.343179,-0.219008452,0.233106261,-0.939521961,0.347462822,0.6750286
XM_038054556.1,1150.21919,1363.914912,1182.394828,1199.787363,1093.163956,854.1615375,nan,1129.343179,-0.219008452,0.233106261,-0.939521961,0.347462822,0.6750286
XM_038054557.1,698.4296887,1066.180988,949.8736692,571.6264401,662.3604266,693.3910561,nan,766.0102938,-0.480048445,0.272259063,-1.763204645,0.077865981,0.308151095
XM_038054558.1,10693.11989,9033.708527,9246.426499,12839.60927,7628.453498,10654.59885,nan,9924.452159,0.117309269,0.221997932,0.528425053,0.597204353,0.836281893
XM_038054559.1,10693.11989,9033.708527,9246.426499,12839.60927,7628.453498,10654.59885,nan,9924.452159,0.117309269,0.221997932,0.528425053,0.597204353,0.836281893
XM_038054560.1,11346.60113,13017.4723,11880.34703,3431.852511,5126.562001,7777.135331,nan,8671.525581,-1.133683911,0.283193492,-4.003213151,6.24879549486348e-05,0.001462742
XM_038054561.1,3320.422332,3702.803588,2734.844606,3687.304619,3291.338965,3359.774959,nan,3318.94229,0.097064458,0.188589379,0.514686767,0.606771922,0.840304226
XM_038054562.1,3320.422332,3702.803588,2734.844606,3687.304619,3291.338965,3359.774959,nan,3318.94229,0.097064458,0.188589379,0.514686767,0.606771922,0.840304226
XM_038054563.1,2739.550116,3194.349528,2346.979524,2512.643693,2935.926053,2946.36515,nan,2754.376414,0.033949374,0.199547781,0.170131554,0.864906679,0.961369852
XM_038054564.1,470.2298895,425.633708,379.9494677,575.8141796,745.290106,477.9367374,nan,508.0449534,0.509022777,0.301165923,1.690173883,0.090994693,0.338504728
XM_038054565.1,1268.929187,1382.785372,1471.314736,1132.783532,1343.030003,1367.095931,nan,1315.489443,-0.08713814,0.20381278,-0.427540116,0.668985973,0.874821464
XM_038054566.1,1268.929187,1382.785372,1471.314736,1132.783532,1343.030003,1367.095931,nan,1315.489443,-0.08713814,0.20381278,-0.427540116,0.668985973,0.874821464
XM_038054567.1,11346.60113,13017.4723,11880.34703,3431.852511,5126.562001,7777.135331,nan,8671.525581,-1.133683911,0.283193492,-4.003213151,6.24879549486348e-05,0.001462742
XM_038054568.1,3576.282713,3996.344076,3676.802661,3019.360171,3800.764139,3986.451734,nan,3642.665245,-0.043435577,0.186508189,-0.232888311,0.815848136,0.943803157
XM_038054569.1,4007.326778,4418.832707,4206.159342,3762.68393,4180.948254,4218.311204,nan,4094.536397,-0.040529573,0.15579055,-0.260154245,0.794744796,0.93638598
XM_038054570.1,3576.282713,3996.344076,3676.802661,3019.360171,3800.764139,3986.451734,nan,3642.665245,-0.043435577,0.186508189,-0.232888311,0.815848136,0.943803157
XM_038054571.1,3114.120493,3048.627642,3433.397534,7445.80081,5548.74946,6346.606149,nan,4785.995995,1.025014974,0.181023377,5.662334845,1.49327073083965e-08,1.23708147107997e-06
XM_038054572.1,3107.205348,3046.530925,3418.555758,7445.80081,5540.133389,6343.325119,nan,4780.058945,1.027505039,0.181084854,5.674163345,1.3936810249604e-08,1.16366878651024e-06
XM_038054573.1,3107.205348,3046.530925,3418.555758,7445.80081,5540.133389,6343.325119,nan,4780.058945,1.027505039,0.181084854,5.674163345,1.3936810249604e-08,1.16366878651024e-06
XM_038054574.1,3107.205348,3046.530925,3418.555758,7445.80081,5540.133389,6343.325119,nan,4780.058945,1.027505039,0.181084854,5.674163345,1.3936810249604e-08,1.16366878651024e-06
XM_038054575.1,3107.205348,3046.530925,3418.555758,7445.80081,5540.133389,6343.325119,nan,4780.058945,1.027505039,0.181084854,5.674163345,1.3936810249604e-08,1.16366878651024e-06
XM_038054576.1,3107.205348,3046.530925,3418.555758,7445.80081,5526.132274,6343.325119,nan,4777.739952,1.026461391,0.181546876,5.653974399,1.56779573103707e-08,1.28875239782303e-06
XM_038054577.1,11346.60113,13017.4723,11880.34703,3431.852511,5126.562001,7777.135331,nan,8671.525581,-1.133683911,0.283193492,-4.003213151,6.24879549486348e-05,0.001462742
XM_038054578.1,3114.120493,3048.627642,3433.397534,7445.80081,5548.74946,6346.606149,nan,4785.995995,1.025014974,0.181023377,5.662334845,1.49327073083965e-08,1.23708147107997e-06
XM_038054579.1,658.0913404,651.0308686,620.3862402,969.4616915,646.2052942,773.2294584,nan,713.1552023,0.321626964,0.262398214,1.225720856,0.220303739,0.550643781
XM_038054580.1,346.9097959,282.0085405,267.1519695,345.4885078,421.1104501,784.1662259,nan,404.8554762,0.807370745,0.408059258,1.978562496,0.047865286,0.228376605
XM_038054581.1,100.2696088,50.32122656,71.24052519,198.9176257,49.54240589,122.4917954,nan,97.82753904,0.761326756,0.699578641,1.088264723,0.276478259,0.612270963
XM_038054582.1,1286.217051,1276.901124,1560.365392,1572.496178,1609.051183,1133.049107,nan,1392.964476,0.078417794,0.235106782,0.333541181,0.738725809,0.909129384
XM_038054583.1,7812.961815,6865.702349,6800.501801,11124.72995,8665.612996,6512.845014,nan,7890.36955,0.305149678,0.222716589,1.3701255,0.170647729,0.483901195
XM_038054584.1,5472.185086,5476.626824,5316.324193,4738.427231,4842.231671,5449.791218,nan,5167.677395,-0.099483897,0.151582913,-0.656300207,0.511630985,0.785532113
XM_038054585.1,11346.60113,13017.4723,11880.34703,3431.852511,5126.562001,7777.135331,nan,8671.525581,-1.133683911,0.283193492,-4.003213151,6.24879549486348e-05,0.001462742
XM_038054586.1,111.7948512,99.59409424,86.08230127,157.0402308,86.1607059,155.3020977,nan,115.029296,0.432050879,0.52505086,0.822874337,0.410579458,0.718485774
XM_038054587.1,6463.355931,6195.80102,6329.522773,7305.511537,7597.220243,7617.458526,nan,6857.654605,0.260213182,0.135222248,1.924337056,0.054312349,0.247179461
XM_038054588.1,22368.19043,17861.93871,20789.37048,22477.6917,18990.89659,18214.0925,nan,19926.30563,-0.018156707,0.168275373,-0.107898777,0.914075987,0.976355627
XM_038054589.1,848.2578398,923.6041792,981.5361249,1002.963607,886.3782619,1263.19664,nan,975.9585083,0.209486715,0.243280572,0.861091013,0.389187918,0.707396072
XM_038054590.1,6552.100298,5500.739078,5252.009829,2883.258638,5387.198136,5309.800595,nan,5098.597596,-0.334323649,0.266244088,-1.255703563,0.209223467,0.536024557
XM_038054591.1,1674.617719,1223.434821,1302.118488,1042.747133,1845.993124,1212.88751,nan,1370.649335,-0.01979192,0.286912246,-0.068982486,0.945003561,0.987635686
XM_038054592.1,11346.60113,13017.4723,11880.34703,3431.852511,5126.562001,7777.135331,nan,8671.525581,-1.133683911,0.283193492,-4.003213151,6.24879549486348e-05,0.001462742
XM_038054593.1,5046.903642,3624.176671,3795.53687,3519.79504,5522.901248,4480.793623,nan,4292.763878,0.132092219,0.236420725,0.55871675,0.576355046,0.826403746
XM_038054594.1,5046.903642,3624.176671,3795.53687,3519.79504,5522.901248,4480.793623,nan,4292.763878,0.132092219,0.236420725,0.55871675,0.576355046,0.826403746
XM_038054595.1,5046.903642,3624.176671,3795.53687,3519.79504,5522.901248,4480.793623,nan,4292.763878,0.132092219,0.236420725,0.55871675,0.576355046,0.826403746
XM_038054596.1,5046.903642,3624.176671,3795.53687,3519.79504,5522.901248,4480.793623,nan,4292.763878,0.132092219,0.236420725,0.55871675,0.576355046,0.826403746
XM_038054597.1,1618.144031,1510.685156,1603.901269,984.1187797,1881.534415,1103.519835,nan,1436.3955,-0.239822042,0.290059092,-0.826804084,0.408348115,0.716967201
XM_038054598.1,1618.144031,1510.685156,1603.901269,984.1187797,1881.534415,1103.519835,nan,1436.3955,-0.239822042,0.290059092,-0.826804084,0.408348115,0.716967201
XM_038054599.1,1305.809963,1234.966769,1331.80204,718.1973222,1649.977518,904.4706678,nan,1179.314679,-0.229416341,0.332682788,-0.689594861,0.490449,0.775439619
XM_038054600.1,1306.962487,1234.966769,1331.80204,718.1973222,1649.977518,904.4706678,nan,1179.478609,-0.229787899,0.332680402,-0.690716669,0.489743612,0.774874355
XM_038054601.1,1333.470544,1252.78887,1331.80204,718.1973222,1649.977518,904.4706678,nan,1186.705011,-0.246072389,0.332279128,-0.740559272,0.45896071,0.751387867
XM_038054602.1,10995.08124,12354.90948,11409.368,3249.685843,4932.700413,7241.233726,nan,8275.675004,-1.15626275,0.278825339,-4.146907004,3.36996859579509e-05,0.000868412
XM_038054603.1,1077.610163,934.087768,858.8441093,699.3524945,591.2778442,826.8196189,nan,823.2011024,-0.424654917,0.254310019,-1.669831643,0.094952678,0.347817801
XM_038054604.1,5118.360145,4733.340373,5306.429675,5077.634129,5599.368875,5052.78656,nan,5100.752351,0.067539977,0.150897998,0.447586967,0.654451311,0.866870576
XM_038054605.1,850.5628883,786.269165,767.8145493,1155.816099,916.534509,436.3770211,nan,810.8671418,0.072901898,0.368189768,0.198000881,0.843044375,0.954885523
XM_038054606.1,1495.976462,1773.823236,1687.015215,1233.289279,1951.539989,2582.170794,nan,1772.871422,0.233965703,0.294431328,0.794635898,0.42682533,0.730012256
XM_038054607.1,1495.976462,1773.823236,1687.015215,1233.289279,1951.539989,2582.170794,nan,1772.871422,0.233965703,0.294431328,0.794635898,0.42682533,0.730012256
XM_038054608.1,11346.60113,13017.4723,11880.34703,3431.852511,5126.562001,7777.135331,nan,8671.525581,-1.133683911,0.283193492,-4.003213151,6.24879549486348e-05,0.001462742
XM_038054609.1,586.6348376,596.5162065,432.3904098,584.1896586,745.290106,430.9086374,nan,557.4071524,0.136216758,0.324524178,0.419743018,0.674673195,0.877735036
XM_038054610.1,1086.830357,1158.43657,1080.481299,609.3160955,1610.128191,1596.768047,nan,1180.387559,0.214313884,0.369298393,0.580327149,0.561694022,0.816085965
XM_038054611.1,1619.296556,1778.016672,1894.80008,1128.595792,2478.197303,2239.849973,nan,1840.728385,0.158903991,0.308887552,0.514439609,0.606944673,0.840378835
XM_038054612.1,25773.89955,19118.92102,20546.95481,14290.661,21667.26352,17875.05271,nan,19685.99765,-0.26705422,0.212509321,-1.256670621,0.208872931,0.535449911
XM_038054613.1,10.37271815,0,26.71519695,324.5498103,20.46316765,5.468383723,nan,63.91695748,3.250397743,1.549524134,2.09767481,0.035933882,0.188215797
XM_038054614.1,2133.322366,2551.70553,2427.125115,1664.626447,2288.64375,2247.50571,nan,2198.485998,-0.183108453,0.213519117,-0.857574047,0.391127711,0.707929416
XM_038054615.1,2133.322366,2551.70553,2427.125115,1664.626447,2288.64375,2247.50571,nan,2198.485998,-0.183108453,0.213519117,-0.857574047,0.391127711,0.707929416
XM_038054616.1,2133.322366,2551.70553,2427.125115,1664.626447,2288.64375,2247.50571,nan,2198.485998,-0.183108453,0.213519117,-0.857574047,0.391127711,0.707929416
XM_038054617.1,2210.54149,2649.202907,2591.374104,1834.229896,2404.960703,2433.430757,nan,2332.23127,-0.144904902,0.206895692,-0.700376604,0.483692144,0.769417805
XM_038054618.1,11356.97385,13017.4723,11884.30483,3431.852511,5126.562001,7777.135331,nan,8673.822449,-1.134240098,0.283161178,-4.005634201,6.18513051138863e-05,0.001462742
XM_038054619.1,1935.088197,2291.712526,2142.163014,1474.0843,1980.619227,1734.571317,nan,1908.129196,-0.281286213,0.205753086,-1.367105683,0.171592182,0.486138078
XM_038054620.1,2210.54149,2649.202907,2591.374104,1834.229896,2404.960703,2433.430757,nan,2332.23127,-0.144904902,0.206895692,-0.700376604,0.483692144,0.769417805
XM_038054621.1,2849.039918,2909.195911,3049.490259,1920.078555,3226.718436,3865.053615,nan,2944.401002,0.048754388,0.272322513,0.179031792,0.857912738,0.959649891
XM_038054622.1,35.7282514,18.87045996,20.77848651,0,45.2343706,76.55737212,nan,32.79362183,0.702247813,1.471813012,0.477131135,0.633268745,0.85581762
XM_038054623.1,1489.061317,1264.320817,1136.880048,1090.906137,2008.621456,2536.236371,nan,1575.623032,0.551026213,0.324951332,1.695719202,0.08993907,0.335696551
XM_038054624.1,479.4500834,499.0188301,460.0950585,100.5057477,668.8224795,432.0023141,nan,435.951743,-0.243387283,0.573545061,-0.424355991,0.671306211,0.875727547
XM_038054625.1,55.32116346,112.1744009,73.21942867,20.93869744,177.7064559,184.8313698,nan,103.3049442,0.694103764,0.833533245,0.832724751,0.404999982,0.716058376
XM_038054626.1,11346.60113,13017.4723,11880.34703,3431.852511,5126.562001,7777.135331,nan,8671.525581,-1.133683911,0.283193492,-4.003213151,6.24879549486348e-05,0.001462742
XM_038054627.1,4.610096955,38.78927881,41.55697303,16.75095795,56.00445883,193.5807838,nan,58.62426897,1.652603328,1.110963478,1.487540645,0.136872077,0.423624746
XM_038054628.1,11.52524239,50.32122656,13.85232434,2.093869744,19.38615883,0,nan,15.98024443,-1.845835485,1.753197796,-1.052839268,0.292414664,0.622456108
XM_038054629.1,20185.30952,14185.3441,13627.7188,46305.92939,39491.75955,42398.56636,nan,29156.31316,1.431664015,0.199220499,7.186328808,6.65566488488168e-13,1.38385628312324e-10
XM_038054630.1,0,0,0,0,0,0,nan,0,NA,NA,NA,NA,NA
XM_038054631.1,0,0,0,0,0,0,nan,0,NA,NA,NA,NA,NA
XM_038054632.1,0,0,0,0,0,0,nan,0,NA,NA,NA,NA,NA
XM_038054633.1,47.25349379,16.77374219,14.84177608,39.78352514,0,0,nan,19.57830404,-0.97271682,2.041961004,-0.476364053,0.63381504,0.855899396
XM_038054634.1,47.25349379,5.241794433,14.84177608,8.375478976,0,0,nan,12.31561954,-3.055622815,2.121806025,-1.440104693,0.149837781,0.447005158
XM_038054635.1,1.152524239,0,0,0,0,0,nan,0.163929683,-0.947770792,4.080472857,-0.232269844,0.816328433,NA
XM_038054636.1,0,0,0,0,0,0,nan,0,NA,NA,NA,NA,NA
XM_038054637.1,13.83029087,32.49912549,32.65190738,163.32184,72.15959119,0,nan,51.84424211,1.580780703,1.418958333,1.114043074,0.265260708,0.59962152
XM_038054638.1,0,0,0,0,0,0,nan,0,NA,NA,NA,NA,NA
XM_038054639.1,0,0,0,0,0,0,nan,0,NA,NA,NA,NA,NA
XM_038054640.1,0,0,0,0,0,0,nan,0,NA,NA,NA,NA,NA
XM_038054641.1,0,0,0,0,0,0,nan,0,NA,NA,NA,NA,NA
XM_038054642.1,0,0,0,0,0,0,nan,0,NA,NA,NA,NA,NA
XM_038054643.1,416.0612502,273.6216694,287.930456,194.7298862,253.0970736,413.4098095,nan,303.7451385,-0.167243836,0.428481411,-0.3903176,0.69630171,0.886785985
XM_038054644.1,413.7562017,513.6958545,337.4030429,667.9444484,775.4463531,1364.908577,nan,674.5627756,1.166345906,0.363981211,3.204412405,0.001353385,0.016008133
XM_038054645.1,369.9602807,499.0188301,317.6140082,642.8180114,728.0579648,1355.065487,nan,648.171167,1.215443866,0.37937321,3.203821021,0.001356168,0.016023176
XM_038054646.1,413.7562017,513.6958545,337.4030429,667.9444484,775.4463531,1364.908577,nan,674.5627756,1.166345906,0.363981211,3.204412405,0.001353385,0.016008133
XM_038054647.1,413.7562017,513.6958545,337.4030429,667.9444484,775.4463531,1364.908577,nan,674.5627756,1.166345906,0.363981211,3.204412405,0.001353385,0.016008133
XM_038054648.1,413.7562017,513.6958545,337.4030429,667.9444484,775.4463531,1364.908577,nan,674.5627756,1.166345906,0.363981211,3.204412405,0.001353385,0.016008133
XM_038054649.1,202.844266,113.2227598,134.5654365,12.56321846,127.0870412,51.402807,nan,105.7795198,-1.224608911,0.818888009,-1.495453467,0.134796136,0.419341505
XM_038054650.1,413.7562017,513.6958545,337.4030429,667.9444484,775.4463531,1364.908577,nan,674.5627756,1.166345906,0.363981211,3.204412405,0.001353385,0.016008133
XM_038054651.1,413.7562017,513.6958545,337.4030429,667.9444484,775.4463531,1364.908577,nan,674.5627756,1.166345906,0.363981211,3.204412405,0.001353385,0.016008133
XM_038054652.1,413.7562017,513.6958545,337.4030429,667.9444484,775.4463531,1364.908577,nan,674.5627756,1.166345906,0.363981211,3.204412405,0.001353385,0.016008133
XM_038054653.1,413.7562017,513.6958545,337.4030429,667.9444484,775.4463531,1364.908577,nan,674.5627756,1.166345906,0.363981211,3.204412405,0.001353385,0.016008133
XM_038054654.1,246.6401871,300.8790005,219.658286,498.3409991,505.1171383,1035.711877,nan,465.132865,1.424862072,0.39883228,3.572584628,0.000353475,0.005565332
XM_038054655.1,5172.528784,4615.924178,4850.292424,2673.871663,4504.050901,4490.636713,nan,4343.16877,-0.311987151,0.24064291,-1.296473477,0.194812412,0.51695554
XM_038054656.1,5305.069071,4813.015649,5011.573057,2893.727986,4560.05536,4959.824037,nan,4547.813212,-0.27015901,0.236020971,-1.144639853,0.252358376,0.585639638
