Gene,Ant_MF1,Ant_MF2,Ant_MF3,Ant_VF1,Ant_VF2,Ant_VF3,Name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
XM_038053676.1,924.9143161,1340.81667,1428.607169,931.239585,1405.849267,1196.247152,nan,1200.390366,-0.051438096,0.214641757,-0.239646267,0.810604494,0.969735423
XM_038053677.1,924.9143161,1340.81667,1428.607169,931.239585,1405.849267,1196.247152,nan,1200.390366,-0.051438096,0.214641757,-0.239646267,0.810604494,0.969735423
XM_038053678.1,924.9143161,1340.81667,1428.607169,931.239585,1405.849267,1196.247152,nan,1200.390366,-0.051438096,0.214641757,-0.239646267,0.810604494,0.969735423
XM_038053679.1,2582.915539,3421.839217,3588.456295,3263.948644,4580.279976,3966.712021,nan,3556.330373,0.313961386,0.179679076,1.747345281,0.080577463,0.492311129
XM_038053680.1,7750.547813,8810.91339,9754.850338,9198.29595,8824.036749,10312.06602,nan,9078.677887,0.121871041,0.141347115,0.862211024,0.388571404,0.857406474
XM_038053681.1,7750.547813,8810.91339,9754.850338,9198.29595,8824.036749,10312.06602,nan,9078.677887,0.121871041,0.141347115,0.862211024,0.388571404,0.857406474
XM_038053682.1,7750.547813,8810.91339,9754.850338,9198.29595,8824.036749,10312.06602,nan,9078.677887,0.121871041,0.141347115,0.862211024,0.388571404,0.857406474
XM_038053683.1,7248.014037,8345.205413,9074.836631,8734.981206,8243.245926,9588.776801,nan,8511.274481,0.122371486,0.140234848,0.872618238,0.382871196,0.856720937
XM_038053684.1,529.5517214,717.9175868,575.0784208,645.4135738,649.9825097,610.4917228,nan,619.1100317,0.07916442,0.181509704,0.436144287,0.662732047,0.948968363
XM_038053685.1,1510.303124,1354.893485,1341.023386,1930.4781,1463.509006,1554.428682,nan,1520.371854,0.252069341,0.158492902,1.590414064,0.111741502,0.567103525
XM_038053686.1,1268.942815,1219.99067,1160.898249,1588.178401,1233.91841,1297.17123,nan,1290.248832,0.191781947,0.155645927,1.232168103,0.217886296,0.736181047
XM_038053687.1,2532.482042,2726.209921,2473.002462,2256.64246,2959.517137,2727.918444,nan,2602.034961,0.055238813,0.14580078,0.378865004,0.704788113,0.95202173
XM_038053688.1,2582.915539,3420.666149,3588.456295,3262.79612,4580.279976,3966.712021,nan,3555.997193,0.313989242,0.179701559,1.747281683,0.080588489,0.492311129
XM_038053689.1,2532.482042,2726.209921,2473.002462,2256.64246,2959.517137,2727.918444,nan,2602.034961,0.055238813,0.14580078,0.378865004,0.704788113,0.95202173
XM_038053690.1,552.0666755,646.3604417,635.395554,647.7186222,485.3901645,560.0296842,nan,585.5225926,-0.098385128,0.186452547,-0.527668459,0.597729468,0.93403616
XM_038053691.1,552.0666755,646.3604417,635.395554,647.7186222,485.3901645,560.0296842,nan,585.5225926,-0.098385128,0.186452547,-0.527668459,0.597729468,0.93403616
XM_038053692.1,529.5517214,612.3414711,613.0864773,631.5832829,466.5197046,554.0929737,nan,565.9669318,-0.070124811,0.188875753,-0.371274821,0.710432849,0.954038617
XM_038053693.1,552.0666755,646.3604417,635.395554,647.7186222,485.3901645,560.0296842,nan,585.5225926,-0.098385128,0.186452547,-0.527668459,0.597729468,0.93403616
XM_038053694.1,547.5636847,640.495102,632.0905056,647.7186222,469.6647812,556.0718772,nan,580.217562,-0.10434312,0.190767863,-0.546963823,0.584403586,0.931295878
XM_038053695.1,558.3708627,646.3604417,635.395554,647.7186222,485.3901645,561.0191359,nan,586.6678419,-0.102190883,0.185372882,-0.551272017,0.581447218,0.9304912
XM_038053696.1,529.5517214,612.3414711,613.0864773,631.5832829,466.5197046,554.0929737,nan,565.9669318,-0.070124811,0.188875753,-0.371274821,0.710432849,0.954038617
XM_038053697.1,520.5457397,609.9953352,627.9591951,617.752992,464.4229868,558.0507807,nan,564.4912219,-0.085021674,0.190087111,-0.447277427,0.654674763,0.944704111
XM_038053698.1,2582.915539,3421.839217,3588.456295,3263.948644,4580.279976,3966.712021,nan,3556.330373,0.313961386,0.179679076,1.747345281,0.080577463,0.492311129
XM_038053699.1,515.1421507,579.4955684,582.5147796,593.549983,461.2779101,533.3144872,nan,542.1827579,-0.062392583,0.182385964,-0.342090924,0.732282468,0.959512869
XM_038053700.1,341.3267048,343.70891,347.8563436,447.1794047,269.4282339,347.2975603,nan,348.137736,0.058660444,0.233142769,0.251607392,0.801344544,0.967450611
XM_038053701.1,341.3267048,343.70891,347.8563436,447.1794047,269.4282339,347.2975603,nan,348.137736,0.058660444,0.233142769,0.251607392,0.801344544,0.967450611
XM_038053702.1,604.3013691,423.4775308,496.5835214,843.6477428,550.3884155,560.0296842,nan,577.7549197,0.377247553,0.228658076,1.649832626,0.098977174,0.544901767
XM_038053703.1,604.3013691,426.9967346,498.2360456,843.6477428,550.3884155,562.0085876,nan,578.917748,0.373974611,0.227444814,1.6442433,0.100125956,0.546809622
XM_038053704.1,10244.30413,6170.337429,7303.330691,5647.36877,5179.941259,5785.324317,nan,6682.263008,-0.494698831,0.180765864,-2.736682794,0.00620621,0.112068624
XM_038053705.1,11660.04445,6925.79319,8225.439193,7248.224938,6278.621372,6904.394233,nan,7829.866112,-0.372876283,0.184239813,-2.02386377,0.042984171,0.360752475
XM_038053706.1,10238.90054,6169.164361,7294.241808,5647.36877,5179.941259,5772.461444,nan,6677.610314,-0.494913,0.180684806,-2.739095843,0.006160841,0.11198738
XM_038053707.1,2582.915539,3421.839217,3588.456295,3263.948644,4580.279976,3966.712021,nan,3556.330373,0.313961386,0.179679076,1.747345281,0.080577463,0.492311129
XM_038053708.1,1397.728353,739.03281,909.7145708,1547.840053,1084.003089,1096.312527,nan,1124.633634,0.311183534,0.240116573,1.295968579,0.19498631,0.709691207
XM_038053709.1,1490.489964,1364.278029,1326.150669,2019.222466,1668.987348,1452.515153,nan,1548.201087,0.315963848,0.163016117,1.938236871,0.05259433,0.401383698
XM_038053710.1,1494.092357,1371.316436,1333.587027,2048.035572,1682.616013,1475.272543,nan,1562.208973,0.327543562,0.162809475,2.011821249,0.044238783,0.367401525
XM_038053711.1,1494.092357,1371.316436,1333.587027,2048.035572,1682.616013,1475.272543,nan,1562.208973,0.327543562,0.162809475,2.011821249,0.044238783,0.367401525
XM_038053712.1,971.7454207,803.5515473,904.7569982,953.1375455,865.9444404,1110.164851,nan,931.466242,0.144862799,0.166484289,0.870128944,0.384229942,0.856720937
XM_038053713.1,1014.073534,864.5510809,931.1973853,973.8829818,928.8459736,1137.8695,nan,971.4065441,0.131121449,0.157802186,0.830922896,0.406017188,0.863574221
XM_038053714.1,1098.729762,975.9925363,964.2478693,1029.204145,993.8442246,1175.468666,nan,1035.335815,0.090834551,0.1505178,0.603480455,0.546189114,0.925876653
XM_038053715.1,7021.963897,6508.180999,5838.36799,6505.999328,7570.199521,6853.932195,nan,6688.386262,0.128897443,0.128587312,1.002411829,0.316144731,0.827712888
XM_038053716.1,286.3902167,303.8245997,334.63615,306.5714475,167.7374219,229.5528034,nan,270.5845001,-0.374965809,0.264230851,-1.419084135,0.155874489,0.657373291
XM_038053717.1,286.3902167,303.8245997,334.63615,306.5714475,167.7374219,229.5528034,nan,270.5845001,-0.374965809,0.264230851,-1.419084135,0.155874489,0.657373291
XM_038053718.1,706.0689618,719.0906548,635.395554,829.817452,747.4798862,795.519198,nan,736.1782758,0.221124049,0.154088309,1.435047543,0.15127355,0.649244834
XM_038053719.1,134.1891267,116.1337273,94.19387926,126.7776663,107.9809653,101.9135291,nan,112.9876557,-0.011362306,0.304316361,-0.03733715,0.970216185,0.996195539
XM_038053720.1,134.1891267,116.1337273,94.19387926,126.7776663,107.9809653,101.9135291,nan,112.9876557,-0.011362306,0.304316361,-0.03733715,0.970216185,0.996195539
XM_038053721.1,134.1891267,116.1337273,94.19387926,126.7776663,107.9809653,101.9135291,nan,112.9876557,-0.011362306,0.304316361,-0.03733715,0.970216185,0.996195539
XM_038053722.1,3271.873136,3564.953507,3352.971597,4252.814441,4664.148687,4023.11077,nan,3842.300245,0.360628602,0.125392305,2.876002645,0.004027463,0.083666697
XM_038053723.1,3583.480101,3853.528223,3557.058335,4417.625408,4878.0139,4145.802786,nan,4058.597078,0.306111622,0.126203492,2.42554003,0.01528563,0.203761656
XM_038053724.1,1889.454951,1655.198881,1788.031182,2367.284787,2436.386053,2279.696806,nan,2062.341195,0.426422666,0.127082931,3.355467675,0.000792309,0.024449496
XM_038053725.1,1382.418184,1383.047116,1392.251636,1883.224606,1924.786916,1848.295848,nan,1630.45314,0.460559409,0.124280462,3.705807038,0.000210719,0.008752858
XM_038053726.1,5116.298179,3500.43477,4310.609369,4610.096955,4674.632276,4639.539203,nan,4456.614287,0.124993305,0.155004379,0.806385637,0.420020526,0.872326241
XM_038053727.1,5116.298179,3500.43477,4310.609369,4610.096955,4674.632276,4639.539203,nan,4456.614287,0.124993305,0.155004379,0.806385637,0.420020526,0.872326241
XM_038053728.1,1277.948797,2462.269632,2291.2248,1565.127916,2125.023463,2104.563848,nan,1964.748714,-0.044843113,0.235926136,-0.190072681,0.849252177,0.976889185
XM_038053729.1,875.381417,1020.569119,1153.46189,1021.136476,1330.367427,1164.584697,nan,1090.565201,0.220034198,0.175731321,1.252105747,0.210531334,0.724153536
XM_038053730.1,1277.948797,2462.269632,2291.2248,1566.280441,2126.071822,2104.563848,nan,1965.0825,-0.044345251,0.235890987,-0.187990443,0.850884143,0.976889185
XM_038053731.1,11538.4637,11667.33385,10573.67608,11026.19939,9584.096942,9664.964584,nan,10629.90005,-0.140913875,0.12268684,-1.148565523,0.25073518,0.771586214
XM_038053732.1,1135.654287,1426.45063,1475.704108,1029.204145,1585.118637,1419.863245,nan,1340.281429,0.012680421,0.1953932,0.064896939,0.948256057,0.993788233
XM_038053733.1,1283.352386,1210.606127,1217.910334,1506.34918,1398.510755,1382.264079,nan,1328.401342,0.224624708,0.132533767,1.694848893,0.09010409,0.518017026
XM_038053734.1,1242.825469,1164.856477,1181.554801,1448.722968,1358.673117,1291.234519,nan,1276.860976,0.208112217,0.135307643,1.538066971,0.124032241,0.592950865
XM_038053735.1,1283.352386,1210.606127,1217.910334,1506.34918,1398.510755,1383.253531,nan,1328.568419,0.224961387,0.132494733,1.697889277,0.089528662,0.516042277
XM_038053736.1,1220.310514,1117.933759,1139.415434,1431.435105,1324.077274,1267.487677,nan,1245.324126,0.227034162,0.137709297,1.648648032,0.099219763,0.544937175
XM_038053737.1,303.5015818,227.5751827,277.6240652,299.6563021,311.3625893,237.4684173,nan,275.189649,0.083126011,0.22865222,0.363547798,0.716195714,0.955303871
XM_038053738.1,1135.654287,1426.45063,1475.704108,1029.204145,1585.118637,1419.863245,nan,1340.281429,0.012680421,0.1953932,0.064896939,0.948256057,0.993788233
XM_038053739.1,303.5015818,227.5751827,277.6240652,299.6563021,311.3625893,237.4684173,nan,275.189649,0.083126011,0.22865222,0.363547798,0.716195714,0.955303871
XM_038053740.1,418.778147,397.6700358,544.5067231,549.7540619,421.4402724,482.8524485,nan,467.8669009,0.110121076,0.209809841,0.52486135,0.59967958,0.934236841
XM_038053741.1,1590.45636,1936.735189,2251.564219,1663.092477,1805.274003,2036.291678,nan,1873.976073,-0.055835745,0.172273927,-0.324110245,0.745854571,0.961136226
XM_038053742.1,75.65024591,111.4414555,102.4565003,82.9817452,116.3678364,93.99791518,nan,96.65218962,0.034059681,0.335583779,0.101493824,0.91915846,0.986504469
XM_038053743.1,1590.45636,1936.735189,2251.564219,1663.092477,1805.274003,2036.291678,nan,1873.976073,-0.055835745,0.172273927,-0.324110245,0.745854571,0.961136226
XM_038053744.1,39.62631929,76.2494169,74.36358889,48.40601803,67.09496875,49.47258694,nan,58.79737881,-0.199475142,0.437497872,-0.455945399,0.648429242,0.942882695
XM_038053745.1,1135.654287,1426.45063,1475.704108,1029.204145,1585.118637,1419.863245,nan,1340.281429,0.012680421,0.1953932,0.064896939,0.948256057,0.993788233
XM_038053746.1,2569.406566,1814.736122,1750.849387,2129.864793,2090.42762,1941.304311,nan,2039.661878,0.024805536,0.171190121,0.14490051,0.884789423,0.981259214
XM_038053747.1,1556.23363,1878.081792,2194.552134,1625.059177,1744.469187,1989.787447,nan,1824.978451,-0.056359192,0.172216334,-0.327258112,0.743472671,0.961136226
XM_038053748.1,1556.23363,1878.081792,2194.552134,1625.059177,1744.469187,1989.787447,nan,1824.978451,-0.056359192,0.172216334,-0.327258112,0.743472671,0.961136226
XM_038053749.1,0,0,0,0,0,0,nan,0,NA,NA,NA,NA,NA
XM_038053750.1,0.900598166,0,2.478786296,0,0,0,nan,0.496371371,-2.429347543,3.99437838,-0.608191641,0.543060378,NA
XM_038053751.1,0.900598166,0,0,0,0,0,nan,0.163028617,-0.945339403,4.080472857,-0.231673984,0.81679124,NA
XM_038053752.1,0.900598166,0,2.478786296,0,0,0,nan,0.496371371,-2.429347543,3.99437838,-0.608191641,0.543060378,NA
XM_038053753.1,0.900598166,0,0,0,0,0,nan,0.163028617,-0.945339403,4.080472857,-0.231673984,0.81679124,NA
XM_038053754.1,2.701794497,9.384543619,34.70300815,0,0,6.926162172,nan,8.98163079,-2.739565591,1.506915271,-1.817995772,0.069064779,0.45797801
XM_038053755.1,0,0,0,0,0,0,nan,0,NA,NA,NA,NA,NA
XM_038053756.1,123.3819487,99.71077595,99.15145185,54.16863923,117.4161953,92.01901171,nan,96.96325811,-0.275812756,0.369801567,-0.74583988,0.455764146,0.884510138
XM_038053757.1,4.502990828,0,10.74140728,0,0,0,nan,2.648528233,-4.845170101,2.600103291,-1.863452932,0.062398569,0.439203704
XM_038053758.1,213.4417652,287.4016483,285.8866862,236.267469,326.0396138,257.2574521,nan,266.5535876,0.073525689,0.242495557,0.303204272,0.761734193,0.961136226
XM_038053759.1,2020.942284,2454.058156,2967.933459,2487.147307,2979.435956,2746.718027,nan,2601.110343,0.156066426,0.172143869,0.906604615,0.36461592,0.847507272
XM_038053760.1,2020.942284,2454.058156,2967.933459,2487.147307,2979.435956,2746.718027,nan,2601.110343,0.156066426,0.172143869,0.906604615,0.36461592,0.847507272
XM_038053761.1,2020.942284,2454.058156,2967.933459,2487.147307,2979.435956,2746.718027,nan,2601.110343,0.156066426,0.172143869,0.906604615,0.36461592,0.847507272
XM_038053762.1,2020.942284,2454.058156,2967.933459,2487.147307,2979.435956,2746.718027,nan,2601.110343,0.156066426,0.172143869,0.906604615,0.36461592,0.847507272
XM_038053763.1,2543.28922,2580.749495,3124.096996,2551.688665,2447.918,2724.950089,nan,2652.251782,-0.078964255,0.143759954,-0.549278522,0.582814325,0.930669415
XM_038053764.1,2543.28922,2580.749495,3124.096996,2551.688665,2447.918,2724.950089,nan,2652.251782,-0.078964255,0.143759954,-0.549278522,0.582814325,0.930669415
XM_038053765.1,10407.3124,11184.02986,12179.9296,19673.58876,21069.9169,19484.28364,nan,15631.77261,0.850065124,0.12247103,6.940948627,3.89475638878575e-12,5.59060870284478e-10
XM_038053766.1,213.4417652,287.4016483,285.8866862,236.267469,326.0396138,257.2574521,nan,266.5535876,0.073525689,0.242495557,0.303204272,0.761734193,0.961136226
XM_038053767.1,10407.3124,11184.02986,12179.9296,19673.58876,21069.9169,19484.28364,nan,15631.77261,0.850065124,0.12247103,6.940948627,3.89475638878575e-12,5.59060870284478e-10
XM_038053768.1,10408.213,11184.02986,12187.36596,19673.58876,21095.07752,19496.15706,nan,15639.25991,0.850604533,0.122596115,6.938266608,3.9694009113842e-12,5.66123082547353e-10
XM_038053769.1,10407.3124,11184.02986,12179.9296,19673.58876,21069.9169,19484.28364,nan,15631.77261,0.850065124,0.12247103,6.940948627,3.89475638878575e-12,5.59060870284478e-10
XM_038053770.1,10401.90881,11166.43384,12146.05285,19641.31808,21042.65957,19451.63173,nan,15606.94686,0.850307881,0.12217426,6.959795611,3.40766760420342e-12,5.52359522151931e-10
XM_038053771.1,10407.3124,11184.02986,12179.9296,19673.58876,21069.9169,19484.28364,nan,15631.77261,0.850065124,0.12247103,6.940948627,3.89475638878575e-12,5.59060870284478e-10
XM_038053772.1,10407.3124,11184.02986,12179.9296,19673.58876,21069.9169,19484.28364,nan,15631.77261,0.850065124,0.12247103,6.940948627,3.89475638878575e-12,5.59060870284478e-10
XM_038053773.1,10407.3124,11184.02986,12179.9296,19673.58876,21069.9169,19484.28364,nan,15631.77261,0.850065124,0.12247103,6.940948627,3.89475638878575e-12,5.59060870284478e-10
XM_038053774.1,10407.3124,11184.02986,12179.9296,19673.58876,21069.9169,19484.28364,nan,15631.77261,0.850065124,0.12247103,6.940948627,3.89475638878575e-12,5.59060870284478e-10
XM_038053775.1,10407.3124,11184.02986,12179.9296,19673.58876,21069.9169,19484.28364,nan,15631.77261,0.850065124,0.12247103,6.940948627,3.89475638878575e-12,5.59060870284478e-10
XM_038053776.1,10407.3124,11184.02986,12179.9296,19673.58876,21069.9169,19484.28364,nan,15631.77261,0.850065124,0.12247103,6.940948627,3.89475638878575e-12,5.59060870284478e-10
XM_038053777.1,213.4417652,287.4016483,285.8866862,236.267469,326.0396138,257.2574521,nan,266.5535876,0.073525689,0.242495557,0.303204272,0.761734193,0.961136226
XM_038053778.1,10407.3124,11184.02986,12179.9296,19673.58876,21069.9169,19484.28364,nan,15631.77261,0.850065124,0.12247103,6.940948627,3.89475638878575e-12,5.59060870284478e-10
XM_038053779.1,10401.90881,11166.43384,12146.05285,19641.31808,21042.65957,19451.63173,nan,15606.94686,0.850307881,0.12217426,6.959795611,3.40766760420342e-12,5.52359522151931e-10
XM_038053780.1,10407.3124,11184.02986,12179.9296,19673.58876,21069.9169,19484.28364,nan,15631.77261,0.850065124,0.12247103,6.940948627,3.89475638878575e-12,5.59060870284478e-10
XM_038053781.1,10407.3124,11184.02986,12179.9296,19673.58876,21069.9169,19484.28364,nan,15631.77261,0.850065124,0.12247103,6.940948627,3.89475638878575e-12,5.59060870284478e-10
XM_038053782.1,10401.90881,11166.43384,12146.05285,19641.31808,21042.65957,19451.63173,nan,15606.94686,0.850307881,0.12217426,6.959795611,3.40766760420342e-12,5.52359522151931e-10
XM_038053783.1,10401.90881,11166.43384,12146.05285,19641.31808,21042.65957,19451.63173,nan,15606.94686,0.850307881,0.12217426,6.959795611,3.40766760420342e-12,5.52359522151931e-10
XM_038053784.1,10401.90881,11166.43384,12146.05285,19641.31808,21042.65957,19451.63173,nan,15606.94686,0.850307881,0.12217426,6.959795611,3.40766760420342e-12,5.52359522151931e-10
XM_038053785.1,10407.3124,11184.02986,12179.9296,19673.58876,21069.9169,19484.28364,nan,15631.77261,0.850065124,0.12247103,6.940948627,3.89475638878575e-12,5.59060870284478e-10
XM_038053786.1,10401.90881,11166.43384,12146.05285,19641.31808,21042.65957,19451.63173,nan,15606.94686,0.850307881,0.12217426,6.959795611,3.40766760420342e-12,5.52359522151931e-10
XM_038053787.1,10407.3124,11184.02986,12179.9296,19673.58876,21069.9169,19484.28364,nan,15631.77261,0.850065124,0.12247103,6.940948627,3.89475638878575e-12,5.59060870284478e-10
XM_038053788.1,10401.90881,11166.43384,12146.05285,19641.31808,21042.65957,19451.63173,nan,15606.94686,0.850307881,0.12217426,6.959795611,3.40766760420342e-12,5.52359522151931e-10
XM_038053789.1,10401.90881,11166.43384,12146.05285,19641.31808,21042.65957,19451.63173,nan,15606.94686,0.850307881,0.12217426,6.959795611,3.40766760420342e-12,5.52359522151931e-10
XM_038053790.1,10401.90881,11166.43384,12146.05285,19641.31808,21042.65957,19451.63173,nan,15606.94686,0.850307881,0.12217426,6.959795611,3.40766760420342e-12,5.52359522151931e-10
